Params,Total Accuracy,Accuracy per label,Max val list,Max str list,Label str,Total_Accuracy,Accuracy_per_label,Max_val_list,Max_str_list,Label_str,Matrice
"['smooth(7)', 'ALS(1, 0.0001)', 'UMAAP(5, 15, 0.1)', 'R2 classifier()', 'Normalized', 'All Raman Regions']",,,,,,0.28511087645195354,"[13.0, 10.0, 45.0, 21.0, 100.0, 79.0, 33.0, 1.0]","[34.0, 40.0, 24.0, 20.0, 0.0, 16.0, 41.0, 35.0]","['GPi', 'STN', 'GPe', 'GPi', 'GPe', 'putamen', 'caudate', 'GPe']","['GPe', 'GPi', 'SN', 'STN', 'WM', 'caudate', 'putamen', 'thalamus']","[[ 33  90  36  41  38   1   9  15]
 [ 60  28   0 115  41  21  13  10]
 [108  34 202  32  19  13  25  11]
 [ 41  69   4  72   1  67  42  43]
 [  0   0   0   0  86   0   0   0]
 [  0   0   0   3   0  77  16   1]
 [  4   1   2   0   0  51  40  25]
 [ 90  21   4  37   2  77  21   2]]"
"['smooth(7)', 'ALS(100, 1e-05)', 'UMAAP(2, 8, 0.1)', 'R2 classifier()', 'Normalized', 'All Raman Regions']",,,,,,0.3236536430834213,"[11.0, 4.0, 44.0, 53.0, 93.0, 82.0, 28.0, 1.0]","[35.0, 55.0, 27.0, 12.0, 5.0, 14.0, 48.0, 32.0]","['GPi', 'STN', 'GPe', 'GPe', 'GPe', 'putamen', 'caudate', 'GPe']","['GPe', 'GPi', 'SN', 'STN', 'WM', 'caudate', 'putamen', 'thalamus']","[[ 28  92  21  17  52   2   4  47]
 [ 53  11   0 159  38   2   0  25]
 [121   9 196  13  43  12  33  17]
 [ 40  42   2 181   0  28   5  41]
 [  4   2   0   0  80   0   0   0]
 [  0   0   0   2   0  80  14   1]
 [  4   1  18   1   0  59  35   5]
 [ 82  36   9  81   2  31  11   2]]"
"['smooth(7)', 'ALS(100, 1e-05)', 'UMAAP(2, 15, 0.1)', 'R2 classifier()', 'Normalized', 'All Raman Regions']",,,,,,0.3236536430834213,"[11.0, 4.0, 44.0, 53.0, 93.0, 82.0, 28.0, 1.0]","[35.0, 55.0, 27.0, 12.0, 5.0, 14.0, 48.0, 32.0]","['GPi', 'STN', 'GPe', 'GPe', 'GPe', 'putamen', 'caudate', 'GPe']","['GPe', 'GPi', 'SN', 'STN', 'WM', 'caudate', 'putamen', 'thalamus']","[[ 28  92  21  17  52   2   4  47]
 [ 53  11   0 159  38   2   0  25]
 [121   9 196  13  43  12  33  17]
 [ 40  42   2 181   0  28   5  41]
 [  4   2   0   0  80   0   0   0]
 [  0   0   0   2   0  80  14   1]
 [  4   1  18   1   0  59  35   5]
 [ 82  36   9  81   2  31  11   2]]"
"['smooth(7)', 'ALS(100, 1e-05)', 'UMAAP(5, 8, 0.1)', 'R2 classifier()', 'Normalized', 'All Raman Regions']",,,,,,0.3236536430834213,"[11.0, 4.0, 44.0, 53.0, 93.0, 82.0, 28.0, 1.0]","[35.0, 55.0, 27.0, 12.0, 5.0, 14.0, 48.0, 32.0]","['GPi', 'STN', 'GPe', 'GPe', 'GPe', 'putamen', 'caudate', 'GPe']","['GPe', 'GPi', 'SN', 'STN', 'WM', 'caudate', 'putamen', 'thalamus']","[[ 28  92  21  17  52   2   4  47]
 [ 53  11   0 159  38   2   0  25]
 [121   9 196  13  43  12  33  17]
 [ 40  42   2 181   0  28   5  41]
 [  4   2   0   0  80   0   0   0]
 [  0   0   0   2   0  80  14   1]
 [  4   1  18   1   0  59  35   5]
 [ 82  36   9  81   2  31  11   2]]"
"['smooth(7)', 'ALS(100, 1e-05)', 'UMAAP(5, 15, 0.1)', 'R2 classifier()', 'Normalized', 'All Raman Regions']",,,,,,0.3236536430834213,"[11.0, 4.0, 44.0, 53.0, 93.0, 82.0, 28.0, 1.0]","[35.0, 55.0, 27.0, 12.0, 5.0, 14.0, 48.0, 32.0]","['GPi', 'STN', 'GPe', 'GPe', 'GPe', 'putamen', 'caudate', 'GPe']","['GPe', 'GPi', 'SN', 'STN', 'WM', 'caudate', 'putamen', 'thalamus']","[[ 28  92  21  17  52   2   4  47]
 [ 53  11   0 159  38   2   0  25]
 [121   9 196  13  43  12  33  17]
 [ 40  42   2 181   0  28   5  41]
 [  4   2   0   0  80   0   0   0]
 [  0   0   0   2   0  80  14   1]
 [  4   1  18   1   0  59  35   5]
 [ 82  36   9  81   2  31  11   2]]"
"['smooth(7)', 'ALS(100, 0.0001)', 'UMAAP(2, 8, 0.1)', 'R2 classifier()', 'Normalized', 'All Raman Regions']",,,,,,0.3416050686378036,"[14.0, 3.0, 45.0, 55.0, 95.0, 89.0, 37.0, 2.0]","[32.0, 55.0, 30.0, 17.0, 5.0, 10.0, 46.0, 37.0]","['GPi', 'STN', 'GPe', 'GPi', 'GPe', 'putamen', 'caudate', 'GPe']","['GPe', 'GPi', 'SN', 'STN', 'WM', 'caudate', 'putamen', 'thalamus']","[[ 37  83  26  19  48   2   3  45]
 [ 53   9   1 159  41   2   0  23]
 [133   3 199  14  37  12  21  25]
 [ 41  56   1 185   0  31   0  25]
 [  4   0   0   0  82   0   0   0]
 [  0   0   0   0   0  86  10   1]
 [  4   0  12   1   0  56  45   5]
 [ 95  26   6  67   2  44  10   4]]"
"['smooth(7)', 'ALS(100, 0.0001)', 'UMAAP(2, 15, 0.1)', 'R2 classifier()', 'Normalized', 'All Raman Regions']",,,,,,0.3416050686378036,"[14.0, 3.0, 45.0, 55.0, 95.0, 89.0, 37.0, 2.0]","[32.0, 55.0, 30.0, 17.0, 5.0, 10.0, 46.0, 37.0]","['GPi', 'STN', 'GPe', 'GPi', 'GPe', 'putamen', 'caudate', 'GPe']","['GPe', 'GPi', 'SN', 'STN', 'WM', 'caudate', 'putamen', 'thalamus']","[[ 37  83  26  19  48   2   3  45]
 [ 53   9   1 159  41   2   0  23]
 [133   3 199  14  37  12  21  25]
 [ 41  56   1 185   0  31   0  25]
 [  4   0   0   0  82   0   0   0]
 [  0   0   0   0   0  86  10   1]
 [  4   0  12   1   0  56  45   5]
 [ 95  26   6  67   2  44  10   4]]"
"['smooth(7)', 'ALS(100, 0.0001)', 'UMAAP(5, 8, 0.1)', 'R2 classifier()', 'Normalized', 'All Raman Regions']",,,,,,0.3416050686378036,"[14.0, 3.0, 45.0, 55.0, 95.0, 89.0, 37.0, 2.0]","[32.0, 55.0, 30.0, 17.0, 5.0, 10.0, 46.0, 37.0]","['GPi', 'STN', 'GPe', 'GPi', 'GPe', 'putamen', 'caudate', 'GPe']","['GPe', 'GPi', 'SN', 'STN', 'WM', 'caudate', 'putamen', 'thalamus']","[[ 37  83  26  19  48   2   3  45]
 [ 53   9   1 159  41   2   0  23]
 [133   3 199  14  37  12  21  25]
 [ 41  56   1 185   0  31   0  25]
 [  4   0   0   0  82   0   0   0]
 [  0   0   0   0   0  86  10   1]
 [  4   0  12   1   0  56  45   5]
 [ 95  26   6  67   2  44  10   4]]"
"['smooth(7)', 'ALS(100, 0.0001)', 'UMAAP(5, 15, 0.1)', 'R2 classifier()', 'Normalized', 'All Raman Regions']",,,,,,0.3416050686378036,"[14.0, 3.0, 45.0, 55.0, 95.0, 89.0, 37.0, 2.0]","[32.0, 55.0, 30.0, 17.0, 5.0, 10.0, 46.0, 37.0]","['GPi', 'STN', 'GPe', 'GPi', 'GPe', 'putamen', 'caudate', 'GPe']","['GPe', 'GPi', 'SN', 'STN', 'WM', 'caudate', 'putamen', 'thalamus']","[[ 37  83  26  19  48   2   3  45]
 [ 53   9   1 159  41   2   0  23]
 [133   3 199  14  37  12  21  25]
 [ 41  56   1 185   0  31   0  25]
 [  4   0   0   0  82   0   0   0]
 [  0   0   0   0   0  86  10   1]
 [  4   0  12   1   0  56  45   5]
 [ 95  26   6  67   2  44  10   4]]"
"['smooth(11)', 'ALS(1, 1e-05)', 'UMAAP(2, 8, 0.1)', 'R2 classifier()', 'Normalized', 'All Raman Regions']",,,,,,0.27824709609292503,"[20.0, 8.0, 27.0, 38.0, 97.0, 38.0, 67.0, 0.0]","[27.0, 45.0, 31.0, 21.0, 3.0, 40.0, 22.0, 24.0]","['STN', 'STN', 'STN', 'caudate', 'GPi', 'putamen', 'caudate', 'STN']","['GPe', 'GPi', 'SN', 'STN', 'WM', 'caudate', 'putamen', 'thalamus']","[[ 53  39  30  71  45   3  22   0]
 [ 60  23   2 129  37   4  25   8]
 [ 66  35 119 137  33   5  43   6]
 [ 37  34   4 129  13  72  48   2]
 [  0   3   0   0  83   0   0   0]
 [  0   1   0  19   0  37  39   1]
 [  7   0   3   3   0  27  82   1]
 [ 35  32  13  62  23  38  50   1]]"
"['smooth(11)', 'ALS(1, 1e-05)', 'UMAAP(2, 15, 0.1)', 'R2 classifier()', 'Normalized', 'All Raman Regions']",,,,,,0.27824709609292503,"[20.0, 8.0, 27.0, 38.0, 97.0, 38.0, 67.0, 0.0]","[27.0, 45.0, 31.0, 21.0, 3.0, 40.0, 22.0, 24.0]","['STN', 'STN', 'STN', 'caudate', 'GPi', 'putamen', 'caudate', 'STN']","['GPe', 'GPi', 'SN', 'STN', 'WM', 'caudate', 'putamen', 'thalamus']","[[ 53  39  30  71  45   3  22   0]
 [ 60  23   2 129  37   4  25   8]
 [ 66  35 119 137  33   5  43   6]
 [ 37  34   4 129  13  72  48   2]
 [  0   3   0   0  83   0   0   0]
 [  0   1   0  19   0  37  39   1]
 [  7   0   3   3   0  27  82   1]
 [ 35  32  13  62  23  38  50   1]]"
"['smooth(11)', 'ALS(1, 1e-05)', 'UMAAP(5, 8, 0.1)', 'R2 classifier()', 'Normalized', 'All Raman Regions']",,,,,,0.27824709609292503,"[20.0, 8.0, 27.0, 38.0, 97.0, 38.0, 67.0, 0.0]","[27.0, 45.0, 31.0, 21.0, 3.0, 40.0, 22.0, 24.0]","['STN', 'STN', 'STN', 'caudate', 'GPi', 'putamen', 'caudate', 'STN']","['GPe', 'GPi', 'SN', 'STN', 'WM', 'caudate', 'putamen', 'thalamus']","[[ 53  39  30  71  45   3  22   0]
 [ 60  23   2 129  37   4  25   8]
 [ 66  35 119 137  33   5  43   6]
 [ 37  34   4 129  13  72  48   2]
 [  0   3   0   0  83   0   0   0]
 [  0   1   0  19   0  37  39   1]
 [  7   0   3   3   0  27  82   1]
 [ 35  32  13  62  23  38  50   1]]"
"['smooth(11)', 'ALS(1, 1e-05)', 'UMAAP(5, 15, 0.1)', 'R2 classifier()', 'Normalized', 'All Raman Regions']",,,,,,0.27824709609292503,"[20.0, 8.0, 27.0, 38.0, 97.0, 38.0, 67.0, 0.0]","[27.0, 45.0, 31.0, 21.0, 3.0, 40.0, 22.0, 24.0]","['STN', 'STN', 'STN', 'caudate', 'GPi', 'putamen', 'caudate', 'STN']","['GPe', 'GPi', 'SN', 'STN', 'WM', 'caudate', 'putamen', 'thalamus']","[[ 53  39  30  71  45   3  22   0]
 [ 60  23   2 129  37   4  25   8]
 [ 66  35 119 137  33   5  43   6]
 [ 37  34   4 129  13  72  48   2]
 [  0   3   0   0  83   0   0   0]
 [  0   1   0  19   0  37  39   1]
 [  7   0   3   3   0  27  82   1]
 [ 35  32  13  62  23  38  50   1]]"
"['smooth(11)', 'ALS(1, 0.0001)', 'UMAAP(2, 8, 0.1)', 'R2 classifier()', 'Normalized', 'All Raman Regions']",,,,,,0.2983104540654699,"[17.0, 8.0, 46.0, 23.0, 100.0, 64.0, 51.0, 1.0]","[27.0, 38.0, 18.0, 24.0, 0.0, 33.0, 33.0, 27.0]","['GPi', 'STN', 'GPe', 'caudate', 'GPe', 'putamen', 'caudate', 'GPe']","['GPe', 'GPi', 'SN', 'STN', 'WM', 'caudate', 'putamen', 'thalamus']","[[ 45  71  41  53  38   6   1   8]
 [ 63  23   1 109  42  31  10   9]
 [ 79  53 205  46  27  18  12   4]
 [ 48  79  10  79   2  83  23  15]
 [  0   0   0   0  86   0   0   0]
 [  0   0   0   2   0  62  32   1]
 [  8   0   1   0   0  40  63  11]
 [ 69  29  18  32   4  67  33   2]]"
"['smooth(11)', 'ALS(1, 0.0001)', 'UMAAP(2, 15, 0.1)', 'R2 classifier()', 'Normalized', 'All Raman Regions']",,,,,,0.2983104540654699,"[17.0, 8.0, 46.0, 23.0, 100.0, 64.0, 51.0, 1.0]","[27.0, 38.0, 18.0, 24.0, 0.0, 33.0, 33.0, 27.0]","['GPi', 'STN', 'GPe', 'caudate', 'GPe', 'putamen', 'caudate', 'GPe']","['GPe', 'GPi', 'SN', 'STN', 'WM', 'caudate', 'putamen', 'thalamus']","[[ 45  71  41  53  38   6   1   8]
 [ 63  23   1 109  42  31  10   9]
 [ 79  53 205  46  27  18  12   4]
 [ 48  79  10  79   2  83  23  15]
 [  0   0   0   0  86   0   0   0]
 [  0   0   0   2   0  62  32   1]
 [  8   0   1   0   0  40  63  11]
 [ 69  29  18  32   4  67  33   2]]"
"['smooth(11)', 'ALS(1, 0.0001)', 'UMAAP(5, 8, 0.1)', 'R2 classifier()', 'Normalized', 'All Raman Regions']",,,,,,0.2983104540654699,"[17.0, 8.0, 46.0, 23.0, 100.0, 64.0, 51.0, 1.0]","[27.0, 38.0, 18.0, 24.0, 0.0, 33.0, 33.0, 27.0]","['GPi', 'STN', 'GPe', 'caudate', 'GPe', 'putamen', 'caudate', 'GPe']","['GPe', 'GPi', 'SN', 'STN', 'WM', 'caudate', 'putamen', 'thalamus']","[[ 45  71  41  53  38   6   1   8]
 [ 63  23   1 109  42  31  10   9]
 [ 79  53 205  46  27  18  12   4]
 [ 48  79  10  79   2  83  23  15]
 [  0   0   0   0  86   0   0   0]
 [  0   0   0   2   0  62  32   1]
 [  8   0   1   0   0  40  63  11]
 [ 69  29  18  32   4  67  33   2]]"
"['smooth(11)', 'ALS(1, 0.0001)', 'UMAAP(5, 15, 0.1)', 'R2 classifier()', 'Normalized', 'All Raman Regions']",,,,,,0.2983104540654699,"[17.0, 8.0, 46.0, 23.0, 100.0, 64.0, 51.0, 1.0]","[27.0, 38.0, 18.0, 24.0, 0.0, 33.0, 33.0, 27.0]","['GPi', 'STN', 'GPe', 'caudate', 'GPe', 'putamen', 'caudate', 'GPe']","['GPe', 'GPi', 'SN', 'STN', 'WM', 'caudate', 'putamen', 'thalamus']","[[ 45  71  41  53  38   6   1   8]
 [ 63  23   1 109  42  31  10   9]
 [ 79  53 205  46  27  18  12   4]
 [ 48  79  10  79   2  83  23  15]
 [  0   0   0   0  86   0   0   0]
 [  0   0   0   2   0  62  32   1]
 [  8   0   1   0   0  40  63  11]
 [ 69  29  18  32   4  67  33   2]]"
"['smooth(11)', 'ALS(100, 1e-05)', 'UMAAP(2, 8, 0.1)', 'R2 classifier()', 'Normalized', 'All Raman Regions']",,,,,,0.31626187961985214,"[13.0, 8.0, 42.0, 41.0, 90.0, 87.0, 44.0, 1.0]","[33.0, 49.0, 29.0, 19.0, 10.0, 11.0, 34.0, 35.0]","['GPi', 'STN', 'GPe', 'GPi', 'GPe', 'putamen', 'caudate', 'GPe']","['GPe', 'GPi', 'SN', 'STN', 'WM', 'caudate', 'putamen', 'thalamus']","[[ 35  88  23  22  52   2   6  35]
 [ 49  23   5 141  37   3   0  30]
 [127  14 185  17  52  12  23  14]
 [ 39  65   5 138   0  43   0  49]
 [  9   0   0   0  77   0   0   0]
 [  0   0   0   1   0  84  11   1]
 [ 11   1  11   1   0  42  54   3]
 [ 90  44   0  79   1  31   6   3]]"
"['smooth(11)', 'ALS(100, 1e-05)', 'UMAAP(2, 15, 0.1)', 'R2 classifier()', 'Normalized', 'All Raman Regions']",,,,,,0.31626187961985214,"[13.0, 8.0, 42.0, 41.0, 90.0, 87.0, 44.0, 1.0]","[33.0, 49.0, 29.0, 19.0, 10.0, 11.0, 34.0, 35.0]","['GPi', 'STN', 'GPe', 'GPi', 'GPe', 'putamen', 'caudate', 'GPe']","['GPe', 'GPi', 'SN', 'STN', 'WM', 'caudate', 'putamen', 'thalamus']","[[ 35  88  23  22  52   2   6  35]
 [ 49  23   5 141  37   3   0  30]
 [127  14 185  17  52  12  23  14]
 [ 39  65   5 138   0  43   0  49]
 [  9   0   0   0  77   0   0   0]
 [  0   0   0   1   0  84  11   1]
 [ 11   1  11   1   0  42  54   3]
 [ 90  44   0  79   1  31   6   3]]"
"['smooth(11)', 'ALS(100, 1e-05)', 'UMAAP(5, 8, 0.1)', 'R2 classifier()', 'Normalized', 'All Raman Regions']",,,,,,0.31626187961985214,"[13.0, 8.0, 42.0, 41.0, 90.0, 87.0, 44.0, 1.0]","[33.0, 49.0, 29.0, 19.0, 10.0, 11.0, 34.0, 35.0]","['GPi', 'STN', 'GPe', 'GPi', 'GPe', 'putamen', 'caudate', 'GPe']","['GPe', 'GPi', 'SN', 'STN', 'WM', 'caudate', 'putamen', 'thalamus']","[[ 35  88  23  22  52   2   6  35]
 [ 49  23   5 141  37   3   0  30]
 [127  14 185  17  52  12  23  14]
 [ 39  65   5 138   0  43   0  49]
 [  9   0   0   0  77   0   0   0]
 [  0   0   0   1   0  84  11   1]
 [ 11   1  11   1   0  42  54   3]
 [ 90  44   0  79   1  31   6   3]]"
"['smooth(11)', 'ALS(100, 1e-05)', 'UMAAP(5, 15, 0.1)', 'R2 classifier()', 'Normalized', 'All Raman Regions']",,,,,,0.31626187961985214,"[13.0, 8.0, 42.0, 41.0, 90.0, 87.0, 44.0, 1.0]","[33.0, 49.0, 29.0, 19.0, 10.0, 11.0, 34.0, 35.0]","['GPi', 'STN', 'GPe', 'GPi', 'GPe', 'putamen', 'caudate', 'GPe']","['GPe', 'GPi', 'SN', 'STN', 'WM', 'caudate', 'putamen', 'thalamus']","[[ 35  88  23  22  52   2   6  35]
 [ 49  23   5 141  37   3   0  30]
 [127  14 185  17  52  12  23  14]
 [ 39  65   5 138   0  43   0  49]
 [  9   0   0   0  77   0   0   0]
 [  0   0   0   1   0  84  11   1]
 [ 11   1  11   1   0  42  54   3]
 [ 90  44   0  79   1  31   6   3]]"
"['smooth(11)', 'ALS(100, 0.0001)', 'UMAAP(2, 8, 0.1)', 'R2 classifier()', 'Normalized', 'All Raman Regions']",,,,,,0.3437170010559662,"[13.0, 6.0, 44.0, 51.0, 97.0, 91.0, 46.0, 1.0]","[31.0, 48.0, 30.0, 16.0, 3.0, 7.0, 35.0, 38.0]","['GPi', 'STN', 'GPe', 'GPi', 'GPe', 'putamen', 'caudate', 'GPe']","['GPe', 'GPi', 'SN', 'STN', 'WM', 'caudate', 'putamen', 'thalamus']","[[ 35  81  29  13  49   2   3  51]
 [ 49  17   4 139  40   3   0  36]
 [132  19 196  12  39  13  22  11]
 [ 45  54   0 172   0  33   0  35]
 [  3   0   0   0  83   0   0   0]
 [  0   0   0   0   0  88   7   2]
 [ 10   1   9   2   0  43  57   1]
 [ 96  40   3  86   1  21   4   3]]"
"['smooth(11)', 'ALS(100, 0.0001)', 'UMAAP(2, 15, 0.1)', 'R2 classifier()', 'Normalized', 'All Raman Regions']",,,,,,0.3437170010559662,"[13.0, 6.0, 44.0, 51.0, 97.0, 91.0, 46.0, 1.0]","[31.0, 48.0, 30.0, 16.0, 3.0, 7.0, 35.0, 38.0]","['GPi', 'STN', 'GPe', 'GPi', 'GPe', 'putamen', 'caudate', 'GPe']","['GPe', 'GPi', 'SN', 'STN', 'WM', 'caudate', 'putamen', 'thalamus']","[[ 35  81  29  13  49   2   3  51]
 [ 49  17   4 139  40   3   0  36]
 [132  19 196  12  39  13  22  11]
 [ 45  54   0 172   0  33   0  35]
 [  3   0   0   0  83   0   0   0]
 [  0   0   0   0   0  88   7   2]
 [ 10   1   9   2   0  43  57   1]
 [ 96  40   3  86   1  21   4   3]]"
"['smooth(11)', 'ALS(100, 0.0001)', 'UMAAP(5, 8, 0.1)', 'R2 classifier()', 'Normalized', 'All Raman Regions']",,,,,,0.3437170010559662,"[13.0, 6.0, 44.0, 51.0, 97.0, 91.0, 46.0, 1.0]","[31.0, 48.0, 30.0, 16.0, 3.0, 7.0, 35.0, 38.0]","['GPi', 'STN', 'GPe', 'GPi', 'GPe', 'putamen', 'caudate', 'GPe']","['GPe', 'GPi', 'SN', 'STN', 'WM', 'caudate', 'putamen', 'thalamus']","[[ 35  81  29  13  49   2   3  51]
 [ 49  17   4 139  40   3   0  36]
 [132  19 196  12  39  13  22  11]
 [ 45  54   0 172   0  33   0  35]
 [  3   0   0   0  83   0   0   0]
 [  0   0   0   0   0  88   7   2]
 [ 10   1   9   2   0  43  57   1]
 [ 96  40   3  86   1  21   4   3]]"
"['smooth(11)', 'ALS(100, 0.0001)', 'UMAAP(5, 15, 0.1)', 'R2 classifier()', 'Normalized', 'All Raman Regions']",,,,,,0.3437170010559662,"[13.0, 6.0, 44.0, 51.0, 97.0, 91.0, 46.0, 1.0]","[31.0, 48.0, 30.0, 16.0, 3.0, 7.0, 35.0, 38.0]","['GPi', 'STN', 'GPe', 'GPi', 'GPe', 'putamen', 'caudate', 'GPe']","['GPe', 'GPi', 'SN', 'STN', 'WM', 'caudate', 'putamen', 'thalamus']","[[ 35  81  29  13  49   2   3  51]
 [ 49  17   4 139  40   3   0  36]
 [132  19 196  12  39  13  22  11]
 [ 45  54   0 172   0  33   0  35]
 [  3   0   0   0  83   0   0   0]
 [  0   0   0   0   0  88   7   2]
 [ 10   1   9   2   0  43  57   1]
 [ 96  40   3  86   1  21   4   3]]"
"['smooth(3)', 'ALS(1, 1e-05)', 'UMAAP(2, 8, 0.1)', 'R2 classifier()', 'Not Normalized', 'All Raman Regions']",,,,,,0.1737064413938754,"[15.0, 9.0, 16.0, 4.0, 63.0, 11.0, 75.0, 8.0]","[30.0, 26.0, 39.0, 42.0, 21.0, 33.0, 18.0, 50.0]","['GPi', 'STN', 'thalamus', 'SN', 'GPe', 'thalamus', 'caudate', 'SN']","['GPe', 'GPi', 'SN', 'STN', 'WM', 'caudate', 'putamen', 'thalamus']","[[ 40  79  37  11  25   0  70   1]
 [ 63  27  26  74  33   6  34  25]
 [110  18  72  20  12  11  29 172]
 [ 23  12 144  13   1  28  86  32]
 [ 18   2  12   0  54   0   0   0]
 [  2   1  20   9   0  11  22  32]
 [  5   0   1   0   0  22  92   3]
 [ 21   4 127  22   1  36  23  20]]"
"['smooth(3)', 'ALS(1, 1e-05)', 'UMAAP(2, 15, 0.1)', 'R2 classifier()', 'Not Normalized', 'All Raman Regions']",,,,,,0.1737064413938754,"[15.0, 9.0, 16.0, 4.0, 63.0, 11.0, 75.0, 8.0]","[30.0, 26.0, 39.0, 42.0, 21.0, 33.0, 18.0, 50.0]","['GPi', 'STN', 'thalamus', 'SN', 'GPe', 'thalamus', 'caudate', 'SN']","['GPe', 'GPi', 'SN', 'STN', 'WM', 'caudate', 'putamen', 'thalamus']","[[ 40  79  37  11  25   0  70   1]
 [ 63  27  26  74  33   6  34  25]
 [110  18  72  20  12  11  29 172]
 [ 23  12 144  13   1  28  86  32]
 [ 18   2  12   0  54   0   0   0]
 [  2   1  20   9   0  11  22  32]
 [  5   0   1   0   0  22  92   3]
 [ 21   4 127  22   1  36  23  20]]"
"['smooth(3)', 'ALS(1, 1e-05)', 'UMAAP(5, 8, 0.1)', 'R2 classifier()', 'Not Normalized', 'All Raman Regions']",,,,,,0.1737064413938754,"[15.0, 9.0, 16.0, 4.0, 63.0, 11.0, 75.0, 8.0]","[30.0, 26.0, 39.0, 42.0, 21.0, 33.0, 18.0, 50.0]","['GPi', 'STN', 'thalamus', 'SN', 'GPe', 'thalamus', 'caudate', 'SN']","['GPe', 'GPi', 'SN', 'STN', 'WM', 'caudate', 'putamen', 'thalamus']","[[ 40  79  37  11  25   0  70   1]
 [ 63  27  26  74  33   6  34  25]
 [110  18  72  20  12  11  29 172]
 [ 23  12 144  13   1  28  86  32]
 [ 18   2  12   0  54   0   0   0]
 [  2   1  20   9   0  11  22  32]
 [  5   0   1   0   0  22  92   3]
 [ 21   4 127  22   1  36  23  20]]"
"['smooth(3)', 'ALS(1, 1e-05)', 'UMAAP(5, 15, 0.1)', 'R2 classifier()', 'Not Normalized', 'All Raman Regions']",,,,,,0.1737064413938754,"[15.0, 9.0, 16.0, 4.0, 63.0, 11.0, 75.0, 8.0]","[30.0, 26.0, 39.0, 42.0, 21.0, 33.0, 18.0, 50.0]","['GPi', 'STN', 'thalamus', 'SN', 'GPe', 'thalamus', 'caudate', 'SN']","['GPe', 'GPi', 'SN', 'STN', 'WM', 'caudate', 'putamen', 'thalamus']","[[ 40  79  37  11  25   0  70   1]
 [ 63  27  26  74  33   6  34  25]
 [110  18  72  20  12  11  29 172]
 [ 23  12 144  13   1  28  86  32]
 [ 18   2  12   0  54   0   0   0]
 [  2   1  20   9   0  11  22  32]
 [  5   0   1   0   0  22  92   3]
 [ 21   4 127  22   1  36  23  20]]"
"['smooth(3)', 'ALS(1, 0.0001)', 'UMAAP(2, 8, 0.1)', 'R2 classifier()', 'Not Normalized', 'All Raman Regions']",,,,,,0.2006335797254488,"[17.0, 10.0, 18.0, 4.0, 98.0, 13.0, 77.0, 7.0]","[35.0, 27.0, 30.0, 40.0, 2.0, 48.0, 21.0, 49.0]","['GPi', 'STN', 'thalamus', 'SN', 'SN', 'thalamus', 'caudate', 'SN']","['GPe', 'GPi', 'SN', 'STN', 'WM', 'caudate', 'putamen', 'thalamus']","[[ 44  93  35   0  27   0  64   0]
 [ 69  30  16  78  43   1  27  24]
 [128  27  81  21  25   7  22 133]
 [ 23  10 136  15   2  30  81  42]
 [  0   0   2   0  84   0   0   0]
 [  0   0   8   5   0  13  24  47]
 [  2   0   0   0   0  26  95   0]
 [ 22   0 125  22   2  43  22  18]]"
"['smooth(3)', 'ALS(1, 0.0001)', 'UMAAP(2, 15, 0.1)', 'R2 classifier()', 'Not Normalized', 'All Raman Regions']",,,,,,0.2006335797254488,"[17.0, 10.0, 18.0, 4.0, 98.0, 13.0, 77.0, 7.0]","[35.0, 27.0, 30.0, 40.0, 2.0, 48.0, 21.0, 49.0]","['GPi', 'STN', 'thalamus', 'SN', 'SN', 'thalamus', 'caudate', 'SN']","['GPe', 'GPi', 'SN', 'STN', 'WM', 'caudate', 'putamen', 'thalamus']","[[ 44  93  35   0  27   0  64   0]
 [ 69  30  16  78  43   1  27  24]
 [128  27  81  21  25   7  22 133]
 [ 23  10 136  15   2  30  81  42]
 [  0   0   2   0  84   0   0   0]
 [  0   0   8   5   0  13  24  47]
 [  2   0   0   0   0  26  95   0]
 [ 22   0 125  22   2  43  22  18]]"
"['smooth(3)', 'ALS(1, 0.0001)', 'UMAAP(5, 8, 0.1)', 'R2 classifier()', 'Not Normalized', 'All Raman Regions']",,,,,,0.2006335797254488,"[17.0, 10.0, 18.0, 4.0, 98.0, 13.0, 77.0, 7.0]","[35.0, 27.0, 30.0, 40.0, 2.0, 48.0, 21.0, 49.0]","['GPi', 'STN', 'thalamus', 'SN', 'SN', 'thalamus', 'caudate', 'SN']","['GPe', 'GPi', 'SN', 'STN', 'WM', 'caudate', 'putamen', 'thalamus']","[[ 44  93  35   0  27   0  64   0]
 [ 69  30  16  78  43   1  27  24]
 [128  27  81  21  25   7  22 133]
 [ 23  10 136  15   2  30  81  42]
 [  0   0   2   0  84   0   0   0]
 [  0   0   8   5   0  13  24  47]
 [  2   0   0   0   0  26  95   0]
 [ 22   0 125  22   2  43  22  18]]"
